SKU,Parent_SKU,Parent_SKU Name,Product_Name,Brand,Category,Sub_Category,Model_Number,MRP,Purchase Price,Profit % Multiplier,Selling_Price,Stock_Quantity,Attribute_Color,Attribute_Storage,Attribute_RAM,Filter_OS,Filter_Screen_Size_inch,Filter_Display_Type,Filter_Processor,Filter_Primary_Camera_MP,Filter_Battery_mAh,Filter_Network_Type,Technical Specification,Short_Description,Long_Description,Whats_In_The_Box,Image_URL_1,Image_URL_2,Image_URL_3,Image_URL_4,Image_URL_5,Image_URL_6,Video_URL_1,Video_URL_2,HSN_Code,GST_Rate,Shipping_Weight_kg,Shipping_Dimensions_cm,URL_Slug,Meta_Title,Meta_Description
SAM_ZFLIP7-512GB-JB,SAM-ZF7,Samsung Galaxy Z Flip7,"Samsung Galaxy ZFlip7 (Jetblack,12GB, 512GB)",Samsung,Mobiles,Smartphones,SM-F766BZKA,"121,999",,,,,Jetblack,512GB,12GB,Android 15,6.9,Dynamic Amoled 2X,Exynos 2500,50,4300,5G,,,,,https://images.samsung.com/in/smartphones/galaxy-z-flip7/buy/product_color_jetBlack_PC.png?imbypass=true,https://images.samsung.com/is/image/samsung/p6pim/in/f2507/gallery/in-galaxy-zflip7-f766-sm-f766bzkeins-547545437?imbypass=true,https://images.samsung.com/is/image/samsung/assets/in/smartphones/galaxy-z-flip7/buy/FLip7kv_1600x864.jpg?imbypass=true,https://images.samsung.com/is/image/samsung/assets/in/smartphones/galaxy-z-flip7/Q7B7_Samsung_only_color_combo_KV_PC.png?imbypass=true,https://images.samsung.com/is/image/samsung/assets/in/B7_slim_1600x864.jpg?imbypass=true,https://images.samsung.com/in/smartphones/galaxy-z-flip7/buy/B7_Camera_1600x864.jpg?imbypass=true,https://images.samsung.com/in/smartphones/galaxy-z-flip7/buy/kv_animated_PC.mp6,,,,,,,,
SAM_ZFLIP7-256GB-JB,SAM-ZF7,Samsung Galaxy Z Flip7,"Samsung Galaxy Z Flip7 (Jetblack,12GB, 256GB)",Samsung,Mobiles,Smartphones,SM-F766BZKA,"109,999",,,,,Jetblack,256GB,12GB,Android 15,6.9,Dynamic Amoled 2X,Exynos 2500,50,4300,5G,,,,,https://images.samsung.com/in/smartphones/galaxy-z-flip7/buy/product_color_jetBlack_PC.png?imbypass=true,https://images.samsung.com/is/image/samsung/p6pim/in/f2507/gallery/in-galaxy-zflip7-f766-sm-f766bzkeins-547545437?imbypass=true,https://images.samsung.com/is/image/samsung/assets/in/smartphones/galaxy-z-flip7/buy/FLip7kv_1600x864.jpg?imbypass=true,https://images.samsung.com/is/image/samsung/assets/in/smartphones/galaxy-z-flip7/Q7B7_Samsung_only_color_combo_KV_PC.png?imbypass=true,https://images.samsung.com/is/image/samsung/assets/in/B7_slim_1600x864.jpg?imbypass=true,https://images.samsung.com/in/smartphones/galaxy-z-flip7/buy/B7_Camera_1600x864.jpg?imbypass=true,https://images.samsung.com/in/smartphones/galaxy-z-flip7/buy/kv_animated_PC.mp7,,,,,,,,
SAM_ZFLIP7-512GB-CR,SAM-ZF7,Samsung Galaxy Z Flip7,"Samsung Galaxy Z Flip7 (Coralred,12GB, 512GB)",Samsung,Mobiles,Smartphones,SM-F766BZRE,"121,999",,,,,Coralred,512GB,12GB,Android 15,6.9,Dynamic Amoled 2X,Exynos 2500,50,4300,5G,,,,,https://images.samsung.com/in/smartphones/galaxy-z-flip7/buy/product_color_coralred_PC.png?imbypass=true,https://images.samsung.com/is/image/samsung/p6pim/in/f2507/gallery/in-galaxy-zflip7-f766-sm-f766bzreins-547545536?imbypass=true,https://images.samsung.com/is/image/samsung/assets/in/smartphones/galaxy-z-flip7/buy/FLip7kv_1600x864.jpg?imbypass=true,https://images.samsung.com/is/image/samsung/assets/in/smartphones/galaxy-z-flip7/Q7B7_Samsung_only_color_combo_KV_PC.png?imbypass=true,https://images.samsung.com/is/image/samsung/assets/in/B7_slim_1600x864.jpg?imbypass=true,https://images.samsung.com/in/smartphones/galaxy-z-flip7/buy/B7_Camera_1600x864.jpg?imbypass=true,https://images.samsung.com/in/smartphones/galaxy-z-flip7/buy/kv_animated_PC.mp8,,,,,,,,
SAM_ZFLIP7-256GB-CR,SAM-ZF7,Samsung Galaxy Z Flip7,"Samsung Galaxy Z Flip7 (Coralred,12GB, 256GB)",Samsung,Mobiles,Smartphones,SM-F766BZRA,"109,999",,,,,Coralred,256GB,12GB,Android 15,6.9,Dynamic Amoled 2X,Exynos 2500,50,4300,5G,,,,,https://images.samsung.com/in/smartphones/galaxy-z-flip7/buy/product_color_coralred_PC.png?imbypass=true,https://images.samsung.com/is/image/samsung/p6pim/in/f2507/gallery/in-galaxy-zflip7-f766-sm-f766bzreins-547545536?imbypass=true,https://images.samsung.com/is/image/samsung/assets/in/smartphones/galaxy-z-flip7/buy/FLip7kv_1600x864.jpg?imbypass=true,https://images.samsung.com/is/image/samsung/assets/in/smartphones/galaxy-z-flip7/Q7B7_Samsung_only_color_combo_KV_PC.png?imbypass=true,https://images.samsung.com/is/image/samsung/assets/in/B7_slim_1600x864.jpg?imbypass=true,https://images.samsung.com/in/smartphones/galaxy-z-flip7/buy/B7_Camera_1600x864.jpg?imbypass=true,https://images.samsung.com/in/smartphones/galaxy-z-flip7/buy/kv_animated_PC.mp9,,,,,,,,
SAM_ZFLIP7-512GB-M,SAM-ZF7,Samsung Galaxy Z Flip7,"Samsung Galaxy Z Fold7 (Mint,12GB, 512GB)",Samsung,Mobiles,Smartphones,SM-F766BLGA,,,,,,Mint,512GB,12GB,Android 15,6.9,Dynamic Amoled 2X,Exynos 2500,50,4300,5G,,,,,https://images.samsung.com/in/smartphones/galaxy-z-flip7/buy/product_color_mint_PC.png?imbypass=true,https://images.samsung.com/is/image/samsung/p6pim/in/f2507/gallery/in-galaxy-zflip7-f766-554230-sm-f766blgeins-547545770?imbypass=true,https://images.samsung.com/is/image/samsung/assets/in/smartphones/galaxy-z-flip7/buy/FLip7kv_1600x864.jpg?imbypass=true,https://images.samsung.com/is/image/samsung/assets/in/smartphones/galaxy-z-flip7/Q7B7_Samsung_only_color_combo_KV_PC.png?imbypass=true,https://images.samsung.com/is/image/samsung/assets/in/B7_slim_1600x864.jpg?imbypass=true,https://images.samsung.com/in/smartphones/galaxy-z-flip7/buy/B7_Camera_1600x864.jpg?imbypass=true,https://images.samsung.com/in/smartphones/galaxy-z-flip7/buy/kv_animated_PC.mp10,,,,,,,,
SAM_ZFLIP7-256GB-M,SAM-ZF7,Samsung Galaxy Z Flip7,"Samsung Galaxy Z Fold7 (Mint,12GB, 256GB)",Samsung,Mobiles,Smartphones,SM-F766BLGE,,,,,,Mint,256GB,12GB,Android 15,6.9,Dynamic Amoled 2X,Exynos 2500,50,4300,5G,,,,,https://images.samsung.com/in/smartphones/galaxy-z-flip7/buy/product_color_mint_PC.png?imbypass=true,https://images.samsung.com/is/image/samsung/p6pim/in/f2507/gallery/in-galaxy-zflip7-f766-554230-sm-f766blgeins-547545770?imbypass=true,https://images.samsung.com/is/image/samsung/assets/in/smartphones/galaxy-z-flip7/buy/FLip7kv_1600x864.jpg?imbypass=true,https://images.samsung.com/is/image/samsung/assets/in/smartphones/galaxy-z-flip7/Q7B7_Samsung_only_color_combo_KV_PC.png?imbypass=true,https://images.samsung.com/is/image/samsung/assets/in/B7_slim_1600x864.jpg?imbypass=true,https://images.samsung.com/in/smartphones/galaxy-z-flip7/buy/B7_Camera_1600x864.jpg?imbypass=true,https://images.samsung.com/in/smartphones/galaxy-z-flip7/buy/kv_animated_PC.mp11,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SAM_ZFLIP7 FE-256GB-B,SAM-ZF7 FE,Samsung Galaxy Z Flip7 FE,"Samsung Galaxy Z Fold7 FE (Black, 8GB, 256GB)",Samsung,Mobiles,Smartphones,SM-F761BZKE,95999,,,,,Black,256GB,8GB,,6.7,Dynamic Amoled 2X,Exynos 2400,50,4000,5G,,,,,https://images.samsung.com/in/smartphones/galaxy-z-flip7-fe/buy/product_color_black_PC.png?imbypass=true,https://images.samsung.com/is/image/samsung/p6pim/in/f2507/gallery/in-galaxy-z-flip7-fe-f761-sm-f761bzkains-547561272?imbypass=true,https://images.samsung.com/in/smartphones/galaxy-z-flip7-fe/buy/kv_group_PC_v2.png?imbypass=true,https://images.samsung.com/in/smartphones/galaxy-z-flip7-fe/buy/B7R_Camera_1600x864-1.jpg?imbypass=true,,,,,,,,,,,
SAM_ZFLIP7 FE-128GB-B,SAM-ZF7 FE,Samsung Galaxy Z Flip7 FE,"Samsung Galaxy Z Fold7 FE (Black, 8GB, 128GB)",Samsung,Mobiles,Smartphones,SM-F761BZKA,89999,,,,,Black,128GB,8GB,,6.7,Dynamic Amoled 2X,Exynos 2400,50,4000,5G,,,,,https://images.samsung.com/in/smartphones/galaxy-z-flip7-fe/buy/product_color_black_PC.png?imbypass=true,https://images.samsung.com/is/image/samsung/p6pim/in/f2507/gallery/in-galaxy-z-flip7-fe-f761-sm-f761bzkains-547561272?imbypass=true,https://images.samsung.com/in/smartphones/galaxy-z-flip7-fe/buy/kv_group_PC_v2.png?imbypass=true,https://images.samsung.com/in/smartphones/galaxy-z-flip7-fe/buy/B7R_Camera_1600x864-1.jpg?imbypass=true,,,,,,,,,,,
SAM_ZFLIP7 FE-256GB-W,SAM-ZF7 FE,Samsung Galaxy Z Flip7 FE,"Samsung Galaxy Z Fold7 FE (White, 8GB, 256GB)",Samsung,Mobiles,Smartphones,SM-F761BZWE,95999,,,,,White,256GB,8GB,,6.7,Dynamic Amoled 2X,Exynos 2400,50,4000,5G,,,,,https://images.samsung.com/in/smartphones/galaxy-z-flip7-fe/buy/product_color_white_PC.png?imbypass=true,https://images.samsung.com/is/image/samsung/p6pim/in/f2507/gallery/in-galaxy-z-flip7-fe-f761-sm-f761bzwains-547561326?imbypass=true,https://images.samsung.com/in/smartphones/galaxy-z-flip7-fe/buy/kv_group_PC_v2.png?imbypass=true,https://images.samsung.com/in/smartphones/galaxy-z-flip7-fe/buy/B7R_Camera_1600x864-1.jpg?imbypass=true,,,,,,,,,,,
SAM_ZFLIP7 FE-128GB-W,SAM-ZF7 FE,Samsung Galaxy Z Flip7 FE,"Samsung Galaxy Z Fold7 FE (White, 8GB, 128GB)",Samsung,Mobiles,Smartphones,SM-F761BZWA,89999,,,,,White,128GB,8GB,,6.7,Dynamic Amoled 2X,Exynos 2400,50,4000,5G,,,,,https://images.samsung.com/in/smartphones/galaxy-z-flip7-fe/buy/product_color_white_PC.png?imbypass=true,https://images.samsung.com/is/image/samsung/p6pim/in/f2507/gallery/in-galaxy-z-flip7-fe-f761-sm-f761bzwains-547561326?imbypass=true,https://images.samsung.com/in/smartphones/galaxy-z-flip7-fe/buy/kv_group_PC_v2.png?imbypass=true,https://images.samsung.com/in/smartphones/galaxy-z-flip7-fe/buy/B7R_Camera_1600x864-1.jpg?imbypass=true,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SAM_ZFOLD6-1TB-SS,SAM-ZF6,Samsung Galaxy Z Fold6,"Samsung Galaxy Z Fold6 (Silvershadow,12GB, 1TB)",Samsung,Mobiles,Smartphones,SM-F956BZSH,,,,,,Silvershadow,1TB,12GB,Android 14,7.6,Dynamic Amoled 2X,Snapdragon 8 Gen 3,50,4400,5G,,,,,https://images.samsung.com/in/smartphones/galaxy-z-fold6/buy/product_color_silverShadow_PC.png?imbypass=true,,https://images.samsung.com/is/image/samsung/assets/in/smartphones/galaxy-z-fold6/buy/Fold6_1600x8641.jpg?imbypass=true,https://images.samsung.com/is/image/samsung/assets/in/smartphones/galaxy-z-fold6/buy/kv_2exclusive_PC_v4.jpg?imbypass=true,https://images.samsung.com/is/image/samsung/assets/in/smartphones/galaxy-z-fold6/buy/Fold6_1600x864.jpg?imbypass=true,https://images.samsung.com/is/image/samsung/assets/in/smartphones/galaxy-z-fold6/buy/Fold6_1600x864-1.jpg?imbypass=true,https://images.samsung.com/is/content/samsung/assets/in/smartphones/galaxy-z-fold6/buy/SM-F956_ZFold6_Silver-Shadow_1600x864.mp4,,,,,,,,
SAM_ZFOLD6-512GB-SS,SAM-ZF6,Samsung Galaxy Z Fold6,"Samsung Galaxy Z Fold6 (Silvershadow,12GB, 512GB)",Samsung,Mobiles,Smartphones,SM-F956BZSG,,,,,,Silvershadow,512GB,12GB,Android 14,7.6,Dynamic Amoled 2X,Snapdragon 8 Gen 3,50,4400,5G,,,,,https://images.samsung.com/in/smartphones/galaxy-z-fold6/buy/product_color_silverShadow_PC.png?imbypass=true,,https://images.samsung.com/is/image/samsung/assets/in/smartphones/galaxy-z-fold6/buy/Fold6_1600x8641.jpg?imbypass=true,https://images.samsung.com/is/image/samsung/assets/in/smartphones/galaxy-z-fold6/buy/kv_2exclusive_PC_v4.jpg?imbypass=true,https://images.samsung.com/is/image/samsung/assets/in/smartphones/galaxy-z-fold6/buy/Fold6_1600x864.jpg?imbypass=true,https://images.samsung.com/is/image/samsung/assets/in/smartphones/galaxy-z-fold6/buy/Fold6_1600x864-1.jpg?imbypass=true,https://images.samsung.com/is/content/samsung/assets/in/smartphones/galaxy-z-fold6/buy/SM-F956_ZFold6_Silver-Shadow_1600x864.mp5,,,,,,,,
SAM_ZFOLD6-256GB-SS,SAM-ZF6,Samsung Galaxy Z Fold6,"Samsung Galaxy Z Fold6 (Silvershadow,12GB, 256GB)",Samsung,Mobiles,Smartphones,SM-F956BZSD,,,,,,Silvershadow,256GB,12GB,Android 14,7.6,Dynamic Amoled 2X,Snapdragon 8 Gen 3,50,4400,5G,,,,,https://images.samsung.com/in/smartphones/galaxy-z-fold6/buy/product_color_silverShadow_PC.png?imbypass=true,,https://images.samsung.com/is/image/samsung/assets/in/smartphones/galaxy-z-fold6/buy/Fold6_1600x8641.jpg?imbypass=true,https://images.samsung.com/is/image/samsung/assets/in/smartphones/galaxy-z-fold6/buy/kv_2exclusive_PC_v4.jpg?imbypass=true,https://images.samsung.com/is/image/samsung/assets/in/smartphones/galaxy-z-fold6/buy/Fold6_1600x864.jpg?imbypass=true,https://images.samsung.com/is/image/samsung/assets/in/smartphones/galaxy-z-fold6/buy/Fold6_1600x864-1.jpg?imbypass=true,https://images.samsung.com/is/content/samsung/assets/in/smartphones/galaxy-z-fold6/buy/SM-F956_ZFold6_Silver-Shadow_1600x864.mp6,,,,,,,,
SAM_ZFOLD6-512GB-P,SAM-ZF6,Samsung Galaxy Z Fold6,"Samsung Galaxy Z Fold6 (Pink,12GB, 512GB)",Samsung,Mobiles,Smartphones,SM-F956BLIG,,,,,,Pink,512GB,12GB,Android 14,7.6,Dynamic Amoled 2X,Snapdragon 8 Gen 3,50,4400,5G,,,,,https://images.samsung.com/in/smartphones/galaxy-z-fold6/buy/product_color_pink_PC.png?imbypass=true,,https://images.samsung.com/is/image/samsung/assets/in/smartphones/galaxy-z-fold6/buy/Fold6_1600x8641.jpg?imbypass=true,https://images.samsung.com/is/image/samsung/assets/in/smartphones/galaxy-z-fold6/buy/kv_2exclusive_PC_v4.jpg?imbypass=true,https://images.samsung.com/is/image/samsung/assets/in/smartphones/galaxy-z-fold6/buy/Fold6_1600x864.jpg?imbypass=true,https://images.samsung.com/is/image/samsung/assets/in/smartphones/galaxy-z-fold6/buy/Fold6_1600x864-1.jpg?imbypass=true,https://images.samsung.com/is/content/samsung/assets/in/smartphones/galaxy-z-fold6/buy/SM-F956_ZFold6_Silver-Shadow_1600x864.mp7,,,,,,,,
SAM_ZFOLD6-256GB-P,SAM-ZF6,Samsung Galaxy Z Fold6,"Samsung Galaxy Z Fold6 (Pink,12GB, 256GB)",Samsung,Mobiles,Smartphones,SM-F956BLID,,,,,,Pink,256GB,12GB,Android 14,7.6,Dynamic Amoled 2X,Snapdragon 8 Gen 3,50,4400,5G,,,,,https://images.samsung.com/in/smartphones/galaxy-z-fold6/buy/product_color_pink_PC.png?imbypass=true,,https://images.samsung.com/is/image/samsung/assets/in/smartphones/galaxy-z-fold6/buy/Fold6_1600x8641.jpg?imbypass=true,https://images.samsung.com/is/image/samsung/assets/in/smartphones/galaxy-z-fold6/buy/kv_2exclusive_PC_v4.jpg?imbypass=true,https://images.samsung.com/is/image/samsung/assets/in/smartphones/galaxy-z-fold6/buy/Fold6_1600x864.jpg?imbypass=true,https://images.samsung.com/is/image/samsung/assets/in/smartphones/galaxy-z-fold6/buy/Fold6_1600x864-1.jpg?imbypass=true,https://images.samsung.com/is/content/samsung/assets/in/smartphones/galaxy-z-fold6/buy/SM-F956_ZFold6_Silver-Shadow_1600x864.mp8,,,,,,,,
SAM_ZFOLD6-512GB-N,SAM-ZF6,Samsung Galaxy Z Fold6,"Samsung Galaxy Z Fold6 (Navy,12GB, 512GB)",Samsung,Mobiles,Smartphones,SM-F956BDBG,,,,,,Navy,512GB,12GB,Android 14,7.6,Dynamic Amoled 2X,Snapdragon 8 Gen 3,50,4400,5G,,,,,https://images.samsung.com/in/smartphones/galaxy-z-fold6/buy/product_color_navy_PC.png?imbypass=true,,https://images.samsung.com/is/image/samsung/assets/in/smartphones/galaxy-z-fold6/buy/Fold6_1600x8641.jpg?imbypass=true,https://images.samsung.com/is/image/samsung/assets/in/smartphones/galaxy-z-fold6/buy/kv_2exclusive_PC_v4.jpg?imbypass=true,https://images.samsung.com/is/image/samsung/assets/in/smartphones/galaxy-z-fold6/buy/Fold6_1600x864.jpg?imbypass=true,https://images.samsung.com/is/image/samsung/assets/in/smartphones/galaxy-z-fold6/buy/Fold6_1600x864-1.jpg?imbypass=true,https://images.samsung.com/is/content/samsung/assets/in/smartphones/galaxy-z-fold6/buy/SM-F956_ZFold6_Silver-Shadow_1600x864.mp9,,,,,,,,
SAM_ZFOLD6-256GB-N,SAM-ZF6,Samsung Galaxy Z Fold6,"Samsung Galaxy Z Fold6 (Navy,12GB, 256GB)",Samsung,Mobiles,Smartphones,SM-F956BDBD,,,,,,Navy,256GB,12GB,Android 14,7.6,Dynamic Amoled 2X,Snapdragon 8 Gen 3,50,4400,5G,,,,,https://images.samsung.com/in/smartphones/galaxy-z-fold6/buy/product_color_navy_PC.png?imbypass=true,,https://images.samsung.com/is/image/samsung/assets/in/smartphones/galaxy-z-fold6/buy/Fold6_1600x8641.jpg?imbypass=true,https://images.samsung.com/is/image/samsung/assets/in/smartphones/galaxy-z-fold6/buy/kv_2exclusive_PC_v4.jpg?imbypass=true,https://images.samsung.com/is/image/samsung/assets/in/smartphones/galaxy-z-fold6/buy/Fold6_1600x864.jpg?imbypass=true,https://images.samsung.com/is/image/samsung/assets/in/smartphones/galaxy-z-fold6/buy/Fold6_1600x864-1.jpg?imbypass=true,https://images.samsung.com/is/content/samsung/assets/in/smartphones/galaxy-z-fold6/buy/SM-F956_ZFold6_Silver-Shadow_1600x864.mp10,,,,,,,,
SAM_ZFOLD6-1TB-CB,SAM-ZF6,Samsung Galaxy Z Fold6,"Samsung Galaxy Z Fold6 (Crafted Black,12GB, 1TB)",Samsung,Mobiles,Smartphones,SM-F956BAKH,,,,,,Crafted Black,1TB,12GB,Android 14,7.6,Dynamic Amoled 2X,Snapdragon 8 Gen 3,50,4400,5G,,,,,https://images.samsung.com/in/smartphones/galaxy-z-fold6/buy/product_color_craftedBlack_PC.png?imbypass=true,,https://images.samsung.com/is/image/samsung/assets/in/smartphones/galaxy-z-fold6/buy/Fold6_1600x8641.jpg?imbypass=true,https://images.samsung.com/is/image/samsung/assets/in/smartphones/galaxy-z-fold6/buy/kv_2exclusive_PC_v4.jpg?imbypass=true,https://images.samsung.com/is/image/samsung/assets/in/smartphones/galaxy-z-fold6/buy/Fold6_1600x864.jpg?imbypass=true,https://images.samsung.com/is/image/samsung/assets/in/smartphones/galaxy-z-fold6/buy/Fold6_1600x864-1.jpg?imbypass=true,https://images.samsung.com/is/content/samsung/assets/in/smartphones/galaxy-z-fold6/buy/SM-F956_ZFold6_Silver-Shadow_1600x864.mp11,,,,,,,,
SAM_ZFOLD6-512GB-CB,SAM-ZF6,Samsung Galaxy Z Fold6,"Samsung Galaxy Z Fold6 (Crafted Black,12GB, 512GB)",Samsung,Mobiles,Smartphones,SM-F956BAKG,,,,,,Crafted Black,512GB,12GB,Android 14,7.6,Dynamic Amoled 2X,Snapdragon 8 Gen 3,50,4400,5G,,,,,https://images.samsung.com/in/smartphones/galaxy-z-fold6/buy/product_color_craftedBlack_PC.png?imbypass=true,,https://images.samsung.com/is/image/samsung/assets/in/smartphones/galaxy-z-fold6/buy/Fold6_1600x8641.jpg?imbypass=true,https://images.samsung.com/is/image/samsung/assets/in/smartphones/galaxy-z-fold6/buy/kv_2exclusive_PC_v4.jpg?imbypass=true,https://images.samsung.com/is/image/samsung/assets/in/smartphones/galaxy-z-fold6/buy/Fold6_1600x864.jpg?imbypass=true,https://images.samsung.com/is/image/samsung/assets/in/smartphones/galaxy-z-fold6/buy/Fold6_1600x864-1.jpg?imbypass=true,https://images.samsung.com/is/content/samsung/assets/in/smartphones/galaxy-z-fold6/buy/SM-F956_ZFold6_Silver-Shadow_1600x864.mp12,,,,,,,,
SAM_ZFOLD6-256GB-CB,SAM-ZF6,Samsung Galaxy Z Fold6,"Samsung Galaxy Z Fold6 (Crafted Black,12GB, 256GB)",Samsung,Mobiles,Smartphones,SM-F956BAKD,,,,,,Crafted Black,256GB,12GB,Android 14,7.6,Dynamic Amoled 2X,Snapdragon 8 Gen 3,50,4400,5G,,,,,https://images.samsung.com/in/smartphones/galaxy-z-fold6/buy/product_color_craftedBlack_PC.png?imbypass=true,,https://images.samsung.com/is/image/samsung/assets/in/smartphones/galaxy-z-fold6/buy/Fold6_1600x8641.jpg?imbypass=true,https://images.samsung.com/is/image/samsung/assets/in/smartphones/galaxy-z-fold6/buy/kv_2exclusive_PC_v4.jpg?imbypass=true,https://images.samsung.com/is/image/samsung/assets/in/smartphones/galaxy-z-fold6/buy/Fold6_1600x864.jpg?imbypass=true,https://images.samsung.com/is/image/samsung/assets/in/smartphones/galaxy-z-fold6/buy/Fold6_1600x864-1.jpg?imbypass=true,https://images.samsung.com/is/content/samsung/assets/in/smartphones/galaxy-z-fold6/buy/SM-F956_ZFold6_Silver-Shadow_1600x864.mp13,,,,,,,,
SAM_ZFOLD6-512GB-W,SAM-ZF6,Samsung Galaxy Z Fold6,"Samsung Galaxy Z Fold6 (White,12GB, 512GB)",Samsung,Mobiles,Smartphones,SM-F956BZWG,,,,,,White,512GB,12GB,Android 14,7.6,Dynamic Amoled 2X,Snapdragon 8 Gen 3,50,4400,5G,,,,,https://images.samsung.com/in/smartphones/galaxy-z-fold6/buy/product_color_white_PC.png?imbypass=true,,https://images.samsung.com/is/image/samsung/assets/in/smartphones/galaxy-z-fold6/buy/Fold6_1600x8641.jpg?imbypass=true,https://images.samsung.com/is/image/samsung/assets/in/smartphones/galaxy-z-fold6/buy/kv_2exclusive_PC_v4.jpg?imbypass=true,https://images.samsung.com/is/image/samsung/assets/in/smartphones/galaxy-z-fold6/buy/Fold6_1600x864.jpg?imbypass=true,https://images.samsung.com/is/image/samsung/assets/in/smartphones/galaxy-z-fold6/buy/Fold6_1600x864-1.jpg?imbypass=true,https://images.samsung.com/is/content/samsung/assets/in/smartphones/galaxy-z-fold6/buy/SM-F956_ZFold6_Silver-Shadow_1600x864.mp14,,,,,,,,
SAM_ZFOLD6-256GB-W,SAM-ZF6,Samsung Galaxy Z Fold6,"Samsung Galaxy Z Fold6 (White,12GB, 256GB)",Samsung,Mobiles,Smartphones,SM-F956BZWD,,,,,,White,256GB,12GB,Android 14,7.6,Dynamic Amoled 2X,Snapdragon 8 Gen 3,50,4400,5G,,,,,https://images.samsung.com/in/smartphones/galaxy-z-fold6/buy/product_color_white_PC.png?imbypass=true,,https://images.samsung.com/is/image/samsung/assets/in/smartphones/galaxy-z-fold6/buy/Fold6_1600x8641.jpg?imbypass=true,https://images.samsung.com/is/image/samsung/assets/in/smartphones/galaxy-z-fold6/buy/kv_2exclusive_PC_v4.jpg?imbypass=true,https://images.samsung.com/is/image/samsung/assets/in/smartphones/galaxy-z-fold6/buy/Fold6_1600x864.jpg?imbypass=true,https://images.samsung.com/is/image/samsung/assets/in/smartphones/galaxy-z-fold6/buy/Fold6_1600x864-1.jpg?imbypass=true,https://images.samsung.com/is/content/samsung/assets/in/smartphones/galaxy-z-fold6/buy/SM-F956_ZFold6_Silver-Shadow_1600x864.mp15,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SAM_A17-256GB-G,SAM-A17,Samsung Galaxy A17,"Samsung Galaxy A17 5G(Gray, 8GB, 256GB)",Samsung,Mobiles,Smartphones,,26499,,,,,Gray,256GB,8GB,Android 15,6.7,Super AMOLED,Samsung Exynos 1330,50,5000,5G,,,,,https://images.samsung.com/is/image/samsung/p6pim/in/sm-a176bzaninu/gallery/in-galaxy-a17-5g-sm-a176-560951-560951-sm-a176bzaninu-548552304?$684_547_PNG$,https://images.samsung.com/is/image/samsung/p6pim/in/sm-a176bzaninu/gallery/in-galaxy-a17-5g-sm-a176-560951-560951-sm-a176bzaninu-548552287?$Q90_684_547_JPG$,,,,,,,,,,,,,
SAM_A17-128GB-G,SAM-A17,Samsung Galaxy A17,"Samsung Galaxy A17 5G(Gray, 8GB, 128GB)",Samsung,Mobiles,Smartphones,,23499,,,,,Gray,128GB,8GB,Android 15,6.7,Super AMOLED,Samsung Exynos 1330,50,5000,5G,,,,,https://images.samsung.com/is/image/samsung/p6pim/in/sm-a176bzaninu/gallery/in-galaxy-a17-5g-sm-a176-560951-560951-sm-a176bzaninu-548552304?$684_547_PNG$,https://images.samsung.com/is/image/samsung/p6pim/in/sm-a176bzaninu/gallery/in-galaxy-a17-5g-sm-a176-560951-560951-sm-a176bzaninu-548552287?$Q90_684_547_JPG$,,,,,,,,,,,,,
SAM_A17-256GB-B,SAM-A17,Samsung Galaxy A17,"Samsung Galaxy A17 5G(Blue, 8GB, 256GB)",Samsung,Mobiles,Smartphones,,26499,,,,,Blue,256GB,8GB,Android 15,6.7,Super AMOLED,Samsung Exynos 1330,50,5000,5G,,,,,https://images.samsung.com/is/image/samsung/p6pim/in/sm-a176bzbninu/gallery/in-galaxy-a17-5g-sm-a176-560951-560951-sm-a176bzbninu-548553062?$684_547_PNG$,https://images.samsung.com/is/image/samsung/p6pim/in/sm-a176bzbninu/gallery/in-galaxy-a17-5g-sm-a176-560951-560951-sm-a176bzbninu-548553045?$Q90_684_547_JPG$,,,,,,,,,,,,,
SAM_A17-128GB-B,SAM-A17,Samsung Galaxy A17,"Samsung Galaxy A17 5G(Blue, 8GB, 128GB)",Samsung,Mobiles,Smartphones,,23499,,,,,Blue,128GB,8GB,Android 15,6.7,Super AMOLED,Samsung Exynos 1330,50,5000,5G,,,,,https://images.samsung.com/is/image/samsung/p6pim/in/sm-a176bzbninu/gallery/in-galaxy-a17-5g-sm-a176-560951-560951-sm-a176bzbninu-548553062?$684_547_PNG$,https://images.samsung.com/is/image/samsung/p6pim/in/sm-a176bzbninu/gallery/in-galaxy-a17-5g-sm-a176-560951-560951-sm-a176bzbninu-548553045?$Q90_684_547_JPG$,,,,,,,,,,,,,
